time,ax,ay,az,wx,wy,wz,
0.085,-0.07,0.08,-0.23,-0.41,-0.40,0.21,
0.087,-0.10,0.12,-0.13,-0.41,-0.40,0.21,
0.088,-0.10,0.12,-0.13,-0.42,-0.42,0.22,
0.089,-0.10,0.12,-0.13,-0.42,-0.43,0.23,
0.094,-0.08,0.15,-0.03,-0.42,-0.43,0.23,
0.095,-0.08,0.15,-0.03,-0.42,-0.44,0.24,
0.095,-0.08,0.15,-0.03,-0.43,-0.46,0.25,
0.111,-0.08,0.15,-0.03,-0.43,-0.47,0.25,
0.111,-0.08,0.16,0.01,-0.43,-0.47,0.25,
0.112,-0.08,0.16,0.01,-0.43,-0.48,0.26,
0.112,-0.17,0.19,0.00,-0.43,-0.48,0.26,
0.113,-0.17,0.19,0.00,-0.43,-0.49,0.27,
0.113,-0.17,0.19,0.00,-0.42,-0.50,0.27,
0.114,-0.34,0.22,0.05,-0.42,-0.50,0.27,
0.114,-0.34,0.22,0.05,-0.42,-0.51,0.28,
0.115,-0.34,0.22,0.05,-0.41,-0.52,0.29,
0.115,-0.46,0.28,0.17,-0.41,-0.52,0.29,
0.116,-0.46,0.28,0.17,-0.41,-0.54,0.30,
0.116,-0.46,0.28,0.17,-0.40,-0.55,0.31,
0.117,-0.48,0.34,0.40,-0.40,-0.55,0.31,
0.117,-0.48,0.34,0.40,-0.39,-0.57,0.31,
0.125,-0.48,0.34,0.40,-0.38,-0.59,0.32,
0.126,-0.47,0.41,0.61,-0.38,-0.59,0.32,
0.126,-0.47,0.41,0.61,-0.36,-0.61,0.33,
0.127,-0.47,0.41,0.61,-0.34,-0.63,0.34,
0.127,-0.46,0.49,0.79,-0.34,-0.63,0.34,
0.128,-0.46,0.49,0.79,-0.32,-0.65,0.34,
0.131,-0.46,0.49,0.79,-0.30,-0.67,0.34,
0.134,-0.39,0.53,0.91,-0.30,-0.67,0.34,
0.135,-0.39,0.53,0.91,-0.28,-0.69,0.35,
0.135,-0.39,0.53,0.91,-0.26,-0.70,0.35,
0.138,-0.29,0.55,0.93,-0.26,-0.70,0.35,
0.139,-0.29,0.55,0.93,-0.23,-0.71,0.35,
0.141,-0.29,0.55,0.93,-0.21,-0.71,0.34,
0.143,-0.20,0.52,0.93,-0.21,-0.71,0.34,
0.143,-0.20,0.52,0.93,-0.18,-0.71,0.34,
0.144,-0.20,0.52,0.93,-0.16,-0.71,0.33,
0.149,-0.13,0.44,0.86,-0.16,-0.71,0.33,
0.15,-0.13,0.44,0.86,-0.14,-0.70,0.33,
0.15,-0.13,0.44,0.86,-0.11,-0.70,0.32,
0.154,-0.05,0.36,0.75,-0.11,-0.70,0.32,
0.155,-0.05,0.36,0.75,-0.09,-0.69,0.31,
0.155,-0.05,0.36,0.75,-0.07,-0.67,0.31,
0.159,-0.12,0.45,0.62,-0.07,-0.67,0.31,
0.177,-0.12,0.45,0.62,-0.05,-0.66,0.32,
0.178,-0.12,0.45,0.62,-0.02,-0.64,0.33,
0.179,-0.29,0.70,0.32,-0.02,-0.64,0.33,
0.179,-0.29,0.70,0.32,-0.00,-0.61,0.34,
0.18,-0.29,0.70,0.32,0.01,-0.58,0.36,
0.18,-0.63,1.20,-0.13,0.01,-0.58,0.36,
0.18,-0.63,1.20,-0.13,0.03,-0.54,0.40,
0.181,-0.63,1.20,-0.13,0.05,-0.50,0.45,
0.181,-0.69,1.15,-0.56,0.05,-0.50,0.45,
0.181,-0.69,1.15,-0.56,0.06,-0.47,0.49,
0.181,-0.69,1.15,-0.56,0.05,-0.43,0.53,
0.182,-0.69,1.15,-0.56,0.05,-0.40,0.55,
0.182,-0.23,0.32,-1.00,0.05,-0.40,0.55,
0.182,-0.23,0.32,-1.00,0.04,-0.37,0.57,
0.183,0.22,-0.49,-1.23,0.04,-0.37,0.57,
0.184,0.22,-0.49,-1.23,0.02,-0.34,0.58,
0.184,0.22,-0.49,-1.23,0.00,-0.31,0.58,
0.189,0.86,-1.26,-1.63,0.00,-0.31,0.58,
0.19,0.86,-1.26,-1.63,-0.03,-0.28,0.57,
0.19,0.86,-1.26,-1.63,-0.06,-0.25,0.55,
0.193,1.36,-1.82,-1.63,-0.06,-0.25,0.55,
0.194,1.36,-1.82,-1.63,-0.09,-0.23,0.52,
0.194,1.36,-1.82,-1.63,-0.12,-0.20,0.48,
0.197,1.67,-2.19,-1.35,-0.12,-0.20,0.48,
0.198,1.67,-2.19,-1.35,-0.15,-0.18,0.44,
0.201,1.67,-2.19,-1.35,-0.18,-0.15,0.39,
0.204,1.76,-2.33,-0.96,-0.18,-0.15,0.39,
0.205,1.76,-2.33,-0.96,-0.21,-0.13,0.34,
0.206,1.76,-2.33,-0.96,-0.24,-0.12,0.28,
0.208,1.64,-2.24,-0.58,-0.24,-0.12,0.28,
0.209,1.64,-2.24,-0.58,-0.26,-0.10,0.23,
0.209,1.64,-2.24,-0.58,-0.29,-0.10,0.18,
0.213,1.37,-1.95,-0.19,-0.29,-0.10,0.18,
0.213,1.37,-1.95,-0.19,-0.30,-0.09,0.14,
0.226,1.37,-1.95,-0.19,-0.32,-0.09,0.09,
0.226,1.05,-1.52,0.22,-0.32,-0.09,0.09,
0.227,1.05,-1.52,0.22,-0.33,-0.10,0.06,
0.228,1.05,-1.52,0.22,-0.34,-0.11,0.03,
0.228,0.67,-0.98,0.61,-0.34,-0.11,0.03,
0.229,0.67,-0.98,0.61,-0.34,-0.12,0.01,
0.229,0.67,-0.98,0.61,-0.34,-0.14,-0.01,
0.23,0.33,-0.43,0.92,-0.34,-0.14,-0.01,
0.23,0.33,-0.43,0.92,-0.34,-0.16,-0.02,
0.231,0.33,-0.43,0.92,-0.33,-0.18,-0.03,
0.243,0.02,0.08,1.15,-0.33,-0.18,-0.03,
0.244,0.02,0.08,1.15,-0.32,-0.20,-0.03,
0.245,0.02,0.08,1.15,-0.31,-0.22,-0.03,
0.245,-0.24,0.54,1.25,-0.31,-0.22,-0.03,
0.246,-0.24,0.54,1.25,-0.29,-0.25,-0.02,
0.246,-0.24,0.54,1.25,-0.28,-0.27,-0.01,
0.247,-0.47,0.96,1.30,-0.28,-0.27,-0.01,
0.247,-0.47,0.96,1.30,-0.26,-0.29,0.00,
0.248,-0.47,0.96,1.30,-0.24,-0.30,0.02,
0.248,-0.68,1.26,1.28,-0.24,-0.30,0.02,
0.249,-0.68,1.26,1.28,-0.22,-0.31,0.04,
0.249,-0.68,1.26,1.28,-0.20,-0.32,0.05,
0.256,-0.74,1.43,1.11,-0.20,-0.32,0.05,
0.257,-0.74,1.43,1.11,-0.18,-0.32,0.07,
0.258,-0.74,1.43,1.11,-0.16,-0.32,0.09,
0.259,-0.64,1.51,0.92,-0.16,-0.32,0.09,
0.259,-0.64,1.51,0.92,-0.14,-0.31,0.10,
0.26,-0.64,1.51,0.92,-0.12,-0.31,0.11,
0.262,-0.54,1.52,0.83,-0.12,-0.31,0.11,
0.263,-0.54,1.52,0.83,-0.10,-0.30,0.13,
0.265,-0.54,1.52,0.83,-0.09,-0.28,0.14,
0.268,-0.52,1.41,0.57,-0.09,-0.28,0.14,
0.268,-0.52,1.41,0.57,-0.07,-0.26,0.16,
0.27,-0.52,1.41,0.57,-0.06,-0.23,0.18,
0.272,-0.67,1.42,0.46,-0.06,-0.23,0.18,
0.272,-0.67,1.42,0.46,-0.04,-0.21,0.20,
0.275,-0.67,1.42,0.46,-0.02,-0.18,0.23,
0.278,-1.05,1.58,0.40,-0.02,-0.18,0.23,
0.278,-1.05,1.58,0.40,0.00,-0.16,0.27,
0.28,-1.05,1.58,0.40,0.01,-0.14,0.31,
0.282,-1.01,1.25,-0.16,0.01,-0.14,0.31,
0.283,-1.01,1.25,-0.16,0.02,-0.10,0.34,
0.284,-1.01,1.25,-0.16,0.03,-0.07,0.38,
0.289,-0.78,0.72,-0.25,0.03,-0.07,0.38,
0.289,-0.78,0.72,-0.25,0.04,-0.03,0.40,
0.29,-0.78,0.72,-0.25,0.04,0.01,0.42,
0.294,-0.59,0.23,-0.64,0.04,0.01,0.42,
0.294,-0.59,0.23,-0.64,0.03,0.06,0.44,
0.294,-0.59,0.23,-0.64,0.03,0.11,0.45,
0.305,-0.34,-0.15,-0.99,0.03,0.11,0.45,
0.306,-0.34,-0.15,-0.99,0.01,0.16,0.45,
0.306,-0.34,-0.15,-0.99,-0.00,0.20,0.46,
0.306,-0.07,-0.47,-0.96,-0.00,0.20,0.46,
0.307,-0.07,-0.47,-0.96,-0.02,0.23,0.45,
0.307,-0.07,-0.47,-0.96,-0.05,0.26,0.45,
0.307,0.16,-0.71,-0.87,-0.05,0.26,0.45,
0.308,0.16,-0.71,-0.87,-0.07,0.28,0.44,
0.31,0.16,-0.71,-0.87,-0.10,0.30,0.42,
0.312,0.35,-0.86,-0.75,-0.10,0.30,0.42,
0.313,0.35,-0.86,-0.75,-0.13,0.31,0.40,
0.318,0.35,-0.86,-0.75,-0.16,0.30,0.39,
0.319,0.43,-0.94,-0.56,-0.16,0.30,0.39,
0.319,0.43,-0.94,-0.56,-0.19,0.30,0.37,
0.321,0.43,-0.94,-0.56,-0.23,0.28,0.35,
0.324,0.41,-0.99,-0.44,-0.23,0.28,0.35,
0.325,0.41,-0.99,-0.44,-0.26,0.25,0.34,
0.334,0.41,-0.99,-0.44,-0.29,0.22,0.32,
0.334,0.43,-1.04,-0.44,-0.29,0.22,0.32,
0.335,0.43,-1.04,-0.44,-0.33,0.19,0.31,
0.335,0.43,-1.04,-0.44,-0.36,0.15,0.29,
0.336,0.43,-1.07,-0.39,-0.36,0.15,0.29,
0.336,0.43,-1.07,-0.39,-0.39,0.11,0.28,
0.337,0.43,-1.07,-0.39,-0.43,0.07,0.27,
0.337,0.43,-1.08,-0.28,-0.43,0.07,0.27,
0.338,0.43,-1.08,-0.28,-0.46,0.02,0.25,
0.341,0.43,-1.08,-0.28,-0.49,-0.03,0.23,
0.344,0.45,-1.03,-0.18,-0.49,-0.03,0.23,
0.345,0.45,-1.03,-0.18,-0.52,-0.07,0.22,
0.346,0.45,-1.03,-0.18,-0.55,-0.11,0.21,
0.348,0.44,-0.95,-0.06,-0.55,-0.11,0.21,
0.349,0.44,-0.95,-0.06,-0.57,-0.15,0.19,
0.349,0.44,-0.95,-0.06,-0.59,-0.19,0.17,
0.352,0.45,-0.82,0.10,-0.59,-0.19,0.17,
0.353,0.45,-0.82,0.10,-0.61,-0.22,0.16,
0.354,0.45,-0.82,0.10,-0.63,-0.25,0.14,
0.358,0.43,-0.64,0.13,-0.63,-0.25,0.14,
0.359,0.43,-0.64,0.13,-0.64,-0.28,0.12,
0.36,0.43,-0.64,0.13,-0.65,-0.30,0.10,
0.363,0.40,-0.45,0.09,-0.65,-0.30,0.10,
0.363,0.40,-0.45,0.09,-0.66,-0.31,0.08,
0.365,0.40,-0.45,0.09,-0.67,-0.32,0.06,
0.369,0.37,-0.24,0.01,-0.67,-0.32,0.06,
0.37,0.37,-0.24,0.01,-0.68,-0.32,0.05,
0.37,0.37,-0.24,0.01,-0.68,-0.32,0.03,
0.374,0.29,-0.05,-0.02,-0.68,-0.32,0.03,
0.374,0.29,-0.05,-0.02,-0.69,-0.32,0.01,
0.377,0.29,-0.05,-0.02,-0.69,-0.31,-0.00,
0.378,0.17,0.14,-0.02,-0.69,-0.31,-0.00,
0.378,0.17,0.14,-0.02,-0.69,-0.29,-0.01,
0.381,0.17,0.14,-0.02,-0.69,-0.27,-0.03,
0.384,0.07,0.32,-0.03,-0.69,-0.27,-0.03,
0.384,0.07,0.32,-0.03,-0.69,-0.25,-0.03,
0.385,0.07,0.32,-0.03,-0.68,-0.23,-0.04,
0.389,-0.04,0.47,0.08,-0.68,-0.23,-0.04,
0.389,-0.04,0.47,0.08,-0.67,-0.21,-0.05,
0.392,-0.04,0.47,0.08,-0.67,-0.19,-0.05,
0.393,-0.18,0.57,0.21,-0.67,-0.19,-0.05,
0.393,-0.18,0.57,0.21,-0.65,-0.17,-0.05,
0.396,-0.18,0.57,0.21,-0.64,-0.15,-0.06,
0.409,-0.31,0.63,0.36,-0.64,-0.15,-0.06,
0.41,-0.31,0.63,0.36,-0.63,-0.13,-0.06,
0.411,-0.31,0.63,0.36,-0.61,-0.12,-0.06,
0.412,-0.37,0.64,0.54,-0.61,-0.12,-0.06,
0.412,-0.37,0.64,0.54,-0.60,-0.11,-0.06,
0.413,-0.37,0.64,0.54,-0.58,-0.10,-0.06,
0.413,-0.33,0.55,0.66,-0.58,-0.10,-0.06,
0.414,-0.33,0.55,0.66,-0.56,-0.10,-0.05,
0.414,-0.33,0.55,0.66,-0.55,-0.10,-0.05,
0.414,-0.25,0.42,0.74,-0.55,-0.10,-0.05,
0.415,-0.25,0.42,0.74,-0.53,-0.10,-0.05,
0.416,-0.25,0.42,0.74,-0.51,-0.10,-0.05,
0.426,-0.15,0.26,0.83,-0.51,-0.10,-0.05,
0.427,-0.15,0.26,0.83,-0.50,-0.11,-0.04,
0.428,-0.15,0.26,0.83,-0.48,-0.13,-0.04,
0.428,-0.12,0.06,0.87,-0.48,-0.13,-0.04,
0.429,-0.12,0.06,0.87,-0.46,-0.14,-0.04,
0.429,-0.12,0.06,0.87,-0.44,-0.16,-0.04,
0.43,-0.07,-0.14,0.83,-0.44,-0.16,-0.04,
0.43,-0.07,-0.14,0.83,-0.43,-0.17,-0.03,
0.431,-0.07,-0.14,0.83,-0.41,-0.18,-0.03,
0.442,-0.02,-0.29,0.77,-0.41,-0.18,-0.03,
0.443,-0.02,-0.29,0.77,-0.39,-0.19,-0.03,
0.444,-0.02,-0.29,0.77,-0.37,-0.19,-0.03,
0.445,0.04,-0.39,0.73,-0.37,-0.19,-0.03,
0.445,0.04,-0.39,0.73,-0.35,-0.19,-0.03,
0.446,0.04,-0.39,0.73,-0.33,-0.18,-0.04,
0.446,0.07,-0.44,0.65,-0.33,-0.18,-0.04,
0.447,0.07,-0.44,0.65,-0.31,-0.17,-0.04,
0.447,0.07,-0.44,0.65,-0.29,-0.15,-0.05,
0.458,0.09,-0.44,0.62,-0.29,-0.15,-0.05,
0.461,0.09,-0.44,0.62,-0.26,-0.13,-0.06,
0.461,0.09,-0.44,0.62,-0.24,-0.11,-0.07,
0.462,0.16,-0.40,0.63,-0.24,-0.11,-0.07,
0.463,0.16,-0.40,0.63,-0.21,-0.09,-0.07,
0.464,0.16,-0.40,0.63,-0.19,-0.07,-0.08,
0.465,0.25,-0.41,0.60,-0.19,-0.07,-0.08,
0.466,0.25,-0.41,0.60,-0.16,-0.04,-0.10,
0.466,0.25,-0.41,0.60,-0.14,-0.01,-0.11,
0.468,0.40,-0.39,0.49,-0.14,-0.01,-0.11,
0.468,0.40,-0.39,0.49,-0.11,0.01,-0.12,
0.469,0.40,-0.39,0.49,-0.09,0.04,-0.14,
0.477,0.50,-0.36,0.51,-0.09,0.04,-0.14,
0.479,0.50,-0.36,0.51,-0.06,0.06,-0.15,
0.48,0.50,-0.36,0.51,-0.04,0.07,-0.17,
0.48,0.50,-0.36,0.51,-0.01,0.09,-0.18,
0.481,0.52,-0.28,0.46,-0.01,0.09,-0.18,
0.482,0.52,-0.28,0.46,0.01,0.10,-0.19,
0.482,0.51,-0.11,0.40,0.01,0.10,-0.19,
0.483,0.51,-0.11,0.40,0.04,0.11,-0.20,
0.483,0.51,-0.11,0.40,0.06,0.13,-0.21,
0.484,0.51,-0.11,0.40,0.08,0.14,-0.21,
0.485,0.47,0.00,0.27,0.08,0.14,-0.21,
0.494,0.47,0.00,0.27,0.10,0.16,-0.22,
0.496,0.47,0.00,0.27,0.12,0.17,-0.22,
0.497,0.43,0.00,0.20,0.12,0.17,-0.22,
0.497,0.43,0.00,0.20,0.14,0.18,-0.23,
0.506,0.43,0.00,0.20,0.16,0.19,-0.23,
0.506,0.39,-0.04,0.09,0.16,0.19,-0.23,
0.507,0.39,-0.04,0.09,0.17,0.20,-0.24,
0.507,0.38,-0.05,0.03,0.17,0.20,-0.24,
0.507,0.38,-0.05,0.03,0.19,0.21,-0.25,
0.508,0.38,-0.05,0.03,0.21,0.22,-0.26,
0.508,0.38,-0.01,0.13,0.21,0.22,-0.26,
0.509,0.38,-0.01,0.13,0.22,0.23,-0.27,
0.509,0.38,-0.01,0.13,0.24,0.23,-0.28,
0.509,0.37,0.05,0.28,0.24,0.23,-0.28,
0.51,0.37,0.05,0.28,0.25,0.23,-0.30,
0.51,0.37,0.05,0.28,0.27,0.22,-0.31,
0.514,0.24,0.10,0.47,0.27,0.22,-0.31,
0.515,0.24,0.10,0.47,0.28,0.21,-0.32,
0.516,0.24,0.10,0.47,0.30,0.19,-0.33,
0.521,0.09,0.15,0.63,0.30,0.19,-0.33,
0.523,0.09,0.15,0.63,0.31,0.18,-0.34,
0.523,0.09,0.15,0.63,0.33,0.16,-0.35,
0.523,0.02,0.17,0.64,0.33,0.16,-0.35,
0.524,0.02,0.17,0.64,0.35,0.14,-0.35,
0.526,0.02,0.17,0.64,0.37,0.12,-0.37,
0.528,0.04,0.18,0.59,0.37,0.12,-0.37,
0.528,0.04,0.18,0.59,0.38,0.10,-0.38,
0.531,0.04,0.18,0.59,0.40,0.09,-0.39,
0.536,0.03,0.15,0.46,0.40,0.09,-0.39,
0.537,0.03,0.15,0.46,0.41,0.08,-0.39,
0.537,0.03,0.15,0.46,0.43,0.07,-0.40,
0.538,0.08,0.09,0.19,0.43,0.07,-0.40,
0.539,0.08,0.09,0.19,0.44,0.07,-0.41,
0.54,0.08,0.09,0.19,0.44,0.08,-0.42,
0.543,0.08,0.09,0.19,0.44,0.09,-0.42,
0.544,0.13,0.03,-0.09,0.44,0.09,-0.42,
0.546,0.13,0.03,-0.09,0.44,0.10,-0.43,
0.55,0.06,-0.08,-0.34,0.44,0.10,-0.43,
0.551,0.06,-0.08,-0.34,0.43,0.13,-0.43,
0.552,0.06,-0.08,-0.34,0.42,0.15,-0.43,
0.554,-0.00,-0.18,-0.59,0.42,0.15,-0.43,
0.554,-0.00,-0.18,-0.59,0.41,0.18,-0.43,
0.556,-0.00,-0.18,-0.59,0.39,0.21,-0.43,
0.558,0.04,-0.23,-0.88,0.39,0.21,-0.43,
0.559,0.04,-0.23,-0.88,0.37,0.24,-0.42,
0.56,0.04,-0.23,-0.88,0.35,0.27,-0.41,
0.566,0.00,-0.30,-1.13,0.35,0.27,-0.41,
0.567,0.00,-0.30,-1.13,0.32,0.30,-0.40,
0.568,0.00,-0.30,-1.13,0.29,0.34,-0.40,
0.568,-0.11,-0.36,-1.06,0.29,0.34,-0.40,
0.568,-0.11,-0.36,-1.06,0.26,0.37,-0.39,
0.571,-0.11,-0.36,-1.06,0.22,0.39,-0.38,
0.573,-0.22,-0.40,-0.79,0.22,0.39,-0.38,
0.574,-0.22,-0.40,-0.79,0.19,0.41,-0.36,
0.575,-0.22,-0.40,-0.79,0.15,0.42,-0.36,
0.578,-0.23,-0.35,-0.61,0.15,0.42,-0.36,
0.579,-0.23,-0.35,-0.61,0.12,0.42,-0.34,
0.581,-0.23,-0.35,-0.61,0.08,0.41,-0.34,
0.585,-0.17,-0.29,-0.46,0.08,0.41,-0.34,
0.585,-0.17,-0.29,-0.46,0.04,0.39,-0.33,
0.586,-0.17,-0.29,-0.46,-0.00,0.35,-0.32,
0.589,-0.12,-0.29,-0.29,-0.00,0.35,-0.32,
0.59,-0.12,-0.29,-0.29,-0.05,0.31,-0.32,
0.59,-0.12,-0.29,-0.29,-0.09,0.26,-0.31,
0.593,-0.13,-0.29,-0.13,-0.09,0.26,-0.31,
0.594,-0.13,-0.29,-0.13,-0.13,0.21,-0.31,
0.596,-0.13,-0.29,-0.13,-0.17,0.14,-0.32,
0.603,-0.16,-0.25,-0.01,-0.17,0.14,-0.32,
0.604,-0.16,-0.25,-0.01,-0.21,0.08,-0.32,
0.604,-0.16,-0.25,-0.01,-0.25,0.00,-0.33,
0.605,-0.20,-0.18,0.22,-0.25,0.00,-0.33,
0.605,-0.20,-0.18,0.22,-0.28,-0.08,-0.33,
0.606,-0.20,-0.18,0.22,-0.32,-0.17,-0.35,
0.609,-0.24,-0.05,0.51,-0.32,-0.17,-0.35,
0.61,-0.24,-0.05,0.51,-0.35,-0.26,-0.36,
0.61,-0.24,-0.05,0.51,-0.38,-0.36,-0.37,
0.615,-0.26,-0.02,0.69,-0.38,-0.36,-0.37,
0.616,-0.26,-0.02,0.69,-0.41,-0.45,-0.38,
0.618,-0.26,-0.02,0.69,-0.44,-0.55,-0.39,
0.619,-0.30,-0.09,0.80,-0.44,-0.55,-0.39,
0.62,-0.30,-0.09,0.80,-0.46,-0.64,-0.40,
0.62,-0.30,-0.09,0.80,-0.49,-0.73,-0.41,
0.623,-0.21,-0.23,0.74,-0.49,-0.73,-0.41,
0.624,-0.21,-0.23,0.74,-0.52,-0.83,-0.41,
0.625,-0.21,-0.23,0.74,-0.55,-0.92,-0.42,
0.629,-0.07,-0.34,0.42,-0.55,-0.92,-0.42,
0.63,-0.07,-0.34,0.42,-0.58,-1.01,-0.42,
0.63,-0.07,-0.34,0.42,-0.61,-1.09,-0.42,
0.634,0.10,-0.41,0.11,-0.61,-1.09,-0.42,
0.635,0.10,-0.41,0.11,-0.65,-1.18,-0.42,
0.636,0.10,-0.41,0.11,-0.68,-1.25,-0.41,
0.64,0.26,-0.36,-0.18,-0.68,-1.25,-0.41,
0.64,0.26,-0.36,-0.18,-0.72,-1.33,-0.41,
0.641,0.26,-0.36,-0.18,-0.76,-1.39,-0.40,
0.644,0.37,-0.25,-0.47,-0.76,-1.39,-0.40,
0.644,0.37,-0.25,-0.47,-0.80,-1.45,-0.39,
0.648,0.37,-0.25,-0.47,-0.84,-1.50,-0.38,
0.649,0.37,-0.10,-0.74,-0.84,-1.50,-0.38,
0.649,0.37,-0.10,-0.74,-0.89,-1.53,-0.37,
0.652,0.37,-0.10,-0.74,-0.92,-1.57,-0.36,
0.653,0.24,-0.01,-0.91,-0.92,-1.57,-0.36,
0.654,0.24,-0.01,-0.91,-0.97,-1.59,-0.35,
0.656,0.24,-0.01,-0.91,-1.00,-1.61,-0.33,
0.658,0.03,0.10,-0.97,-1.00,-1.61,-0.33,
0.674,0.03,0.10,-0.97,-1.04,-1.62,-0.31,
0.675,0.03,0.10,-0.97,-1.08,-1.63,-0.30,
0.676,-0.14,0.27,-0.91,-1.08,-1.63,-0.30,
0.676,-0.14,0.27,-0.91,-1.11,-1.64,-0.27,
0.677,-0.14,0.27,-0.91,-1.15,-1.65,-0.25,
0.678,-0.31,0.45,-0.75,-1.15,-1.65,-0.25,
0.679,-0.31,0.45,-0.75,-1.18,-1.65,-0.23,
0.68,-0.31,0.45,-0.75,-1.22,-1.66,-0.20,
0.68,-0.52,0.57,-0.56,-1.22,-1.66,-0.20,
0.681,-0.52,0.57,-0.56,-1.26,-1.67,-0.16,
0.682,-0.52,0.57,-0.56,-1.30,-1.68,-0.11,
0.682,-0.52,0.57,-0.56,-1.35,-1.70,-0.05,
0.683,-0.78,0.52,-0.36,-1.35,-1.70,-0.05,
0.684,-0.78,0.52,-0.36,-1.40,-1.71,0.03,
0.687,-1.12,0.27,-0.36,-1.40,-1.71,0.03,
0.688,-1.12,0.27,-0.36,-1.46,-1.73,0.12,
0.688,-1.12,0.27,-0.36,-1.52,-1.75,0.20,
0.693,-0.95,0.38,-0.03,-1.52,-1.75,0.20,
0.694,-0.95,0.38,-0.03,-1.58,-1.78,0.28,
0.695,-0.95,0.38,-0.03,-1.62,-1.83,0.34,
0.695,-0.62,0.45,0.37,-1.62,-1.83,0.34,
0.696,-0.62,0.45,0.37,-1.67,-1.87,0.40,
0.696,-0.62,0.45,0.37,-1.71,-1.92,0.44,
0.699,-0.20,0.44,0.50,-1.71,-1.92,0.44,
0.7,-0.20,0.44,0.50,-1.74,-1.96,0.47,
0.701,-0.20,0.44,0.50,-1.76,-2.01,0.49,
0.703,0.34,0.43,0.44,-1.76,-2.01,0.49,
0.704,0.34,0.43,0.44,-1.79,-2.03,0.50,
0.707,0.34,0.43,0.44,-1.80,-2.05,0.49,
0.711,0.79,0.39,0.35,-1.80,-2.05,0.49,
